++++++++++++++++++++++++++++++++++++++++++++
The edges in the graph are: 
61 			24399
61 			13375
62 			13072
62 			18947
62 			4725
62 			29086
63 			21729
63 			25956
63 			4967
63 			16407
63 			10617
64 			26176
64 			18864
64 			9826
64 			26194
64 			4627
64 			29924
64 			3252
64 			8439
64 			7719
64 			6328
64 			15132
65 			3555
65 			28614
65 			13910
65 			15515
65 			3581
66 			7617
66 			22547
66 			28899
66 			27092
66 			26043
66 			9051
66 			3211
66 			6783
66 			23919
67 			25809
67 			2450
67 			10354
67 			773
67 			28085
67 			7400
67 			18730
67 			1723
67 			2142
68 			3088
68 			13872
68 			658
68 			18005
68 			8006
68 			14950
68 			21449
68 			1945
68 			27162
68 			26891
68 			1804
69 			5718
69 			8582
69 			17095
69 			23321
69 			1033
69 			8041
69 			29469
70 			20273
70 			21523
70 			18868
70 			10149
70 			17918
70 			28798
70 			2927
71 			22928
71 			2578
71 			27641
71 			20650
71 			2651
71 			8843
72 			20226
72 			18755
72 			124
72 			15775
72 			9439
73 			5859
73 			13764
73 			28165
73 			2279
73 			22858
73 			24075
73 			21165
73 			1678
73 			5490
73 			18327
73 			4829
73 			2142
73 			13950
74 			240
74 			25410
74 			29395
74 			2692
74 			27368
74 			16877
74 			18862
74 			29919
75 			28742
75 			17771
76 			16113
76 			6177
76 			18594
76 			25426
76 			1411
76 			7140
76 			6330
76 			26059
77 			28320
77 			12305
77 			11603
77 			15012
77 			14676
77 			13558
77 			25655
77 			12951
77 			1787
77 			7743
77 			7119
78 			16978
78 			15780
78 			6468
78 			11588
78 			11157
78 			18566
78 			1672
78 			27258
78 			7770
78 			10795
78 			5772
79 			21123
79 			15925
79 			19720
79 			13691
80 			15728
80 			16051
80 			27908
80 			12309
80 			12583
80 			21705
80 			19580
80 			2318
80 			6399
81 			6930
81 			26259
81 			17076
81 			19958
81 			13997
81 			18830
81 			9743
82 			6737
82 			29388
82 			14733
83 			16896
83 			22689
83 			29411
83 			27525
83 			17013
83 			22182
83 			3270
83 			11608
83 			20153
83 			21658
83 			10780
84 			10128
84 			23956
84 			28181
84 			19434
84 			24571
84 			9819
84 			10220
84 			24239
85 			14688
85 			8211
85 			12058
85 			9565
85 			2975
86 			9217
86 			5733
86 			21480
86 			1996
86 			9149
86 			17199
86 			19231
87 			20160
87 			13287
87 			3079
87 			12490
87 			8220
88 			28400
88 			14560
88 			26360
88 			10027
88 			19740
88 			25708
88 			18349
89 			11889
89 			6289
89 			13321
89 			9002
89 			18762
89 			11966
89 			23982
89 			13775
90 			26577
90 			11330
90 			28675
90 			11588
90 			15588
90 			27573
90 			20950
90 			23047
91 			29265
91 			16390
91 			17551
91 			7279
92 			5090
92 			1827
92 			5606
92 			4392
92 			10682
92 			10158
92 			12287
93 			23761
93 			21123
93 			23827
93 			1575
93 			24952
93 			1433
93 			11436
93 			6220
93 			23215
94 			8647
94 			14762
94 			4747
95 			3200
95 			1569
95 			28069
95 			29705
95 			14284
95 			24718
96 			6369
96 			9522
96 			28295
96 			13898
96 			16538
97 			9969
97 			12786
97 			5125
97 			7975
97 			16119
97 			20104
97 			17640
97 			20153
97 			3070
97 			14431
98 			8370
98 			18163
98 			24469
98 			3801
98 			23626
98 			5213
98 			26397
98 			10158
98 			18927
99 			13713
99 			12641
99 			27683
99 			5895
99 			29548
99 			15727
100 			14866
100 			7843
100 			2627
100 			26533
100 			22645
100 			885
100 			811
100 			26877
100 			21117
100 			27023
101 			989
101 			10989
101 			21949
101 			28110
102 			5587
102 			15622
102 			2474
102 			14447
103 			17857
103 			5634
103 			611
103 			13205
103 			2248
103 			23499
103 			18717
103 			5519
103 			5327
104 			27107
104 			14969
104 			23770
104 			18475
105 			13350
105 			20519
105 			13272
105 			10668
105 			4525
106 			24535
106 			5946
106 			15034
106 			19228
106 			24845
106 			28431
107 			20689
107 			22769
107 			19265
107 			3587
107 			19142
107 			18924
107 			11631
108 			12788
108 			29508
108 			18342
108 			14650
108 			7019
108 			20827
108 			7116
108 			8652
109 			6849
109 			27537
109 			29251
109 			27144
109 			17386
109 			24284
109 			12268
109 			11037
109 			21854
109 			21775
110 			10597
110 			25622
110 			7977
110 			2667
110 			22941
110 			8623
111 			3872
111 			8081
111 			2594
111 			17203
111 			4995
111 			13748
111 			17332
111 			182
111 			29277
111 			621
112 			18032
112 			146
112 			6853
112 			19109
112 			5660
112 			23662
113 			23984
113 			11895
113 			13832
114 			26737
114 			26867
114 			9704
114 			20795
114 			13372
114 			18957
114 			28653
115 			23536
115 			994
115 			19826
115 			8934
115 			16697
115 			24905
115 			26266
115 			44
115 			29133
116 			19888
116 			7473
116 			18225
116 			19813
116 			18072
116 			15802
116 			12924
117 			8288
117 			2307
117 			17012
117 			5590
117 			22250
118 			17249
119 			29697
119 			14338
119 			24403
119 			9291
119 			16619
119 			25276
120 			26241
120 			27123
120 			4340
120 			1738
120 			6491
120 			11148
120 			2238
121 			25827
121 			19205
121 			19625
121 			2153
121 			17934
121 			17041
121 			8339
121 			13779
121 			3093
121 			10741
121 			2360
121 			19609
121 			25690
121 			8415
122 			19009
122 			20067
122 			3925
122 			8699
122 			13468
123 			18097
123 			13330
123 			20181
123 			10278
123 			14503
123 			20519
123 			27145
123 			25484
123 			1871
123 			16159
124 			16145
124 			7843
124 			19652
124 			72
124 			9465
124 			23355
124 			16495
124 			20335
125 			2995
125 			24234
125 			3546
125 			19611
125 			3100
125 			8510
126 			9970
126 			12036
126 			18646
126 			17499
127 			3568
127 			14288
127 			17474
127 			23186
127 			22259
127 			5670
127 			18870
127 			20396
127 			5534
128 			4592
128 			21120
128 			25910
128 			5127
128 			14968
129 			16608
129 			16176
129 			17029
129 			12885
129 			6869
129 			28089
129 			5387
129 			14365
129 			4509
129 			26686
130 			4963
130 			22901
130 			24743
130 			13207
130 			29450
130 			5179
130 			7373
131 			16016
131 			12689
131 			7729
131 			1857
131 			29635
131 			22885
131 			25749
131 			214
131 			15655
131 			7759
131 			24751
132 			8673
132 			22530
132 			22291
132 			19412
132 			22580
132 			5157
132 			11734
132 			29431
132 			14472
132 			25274
132 			9693
132 			27775
133 			16737
133 			3700
133 			25
133 			19386
133 			18571
134 			21924
134 			6900
134 			1304
134 			6248
134 			15400
134 			12105
134 			11065
134 			6364
134 			22397
134 			11037
135 			2048
135 			23808
135 			24197
135 			25800
135 			18040
135 			25257
135 			4847
136 			15056
136 			10768
136 			22146
136 			18069
136 			26824
136 			22809
136 			24265
137 			9827
137 			11124
137 			12430
138 			864
138 			27392
138 			1337
138 			8284
139 			14162
139 			7768
139 			19932
140 			11968
140 			22594
140 			20707
140 			19284
140 			26613
140 			10246
140 			14758
140 			7862
140 			27863
140 			12588
140 			6095
141 			23008
141 			7316
141 			12248
141 			8046
141 			24431
142 			18256
142 			23746
142 			20612
142 			20501
142 			24742
142 			16859
142 			26333
143 			10760
143 			29533
144 			27590
144 			3816
144 			12380
144 			21420
144 			25485
144 			5198
145 			8209
145 			9010
145 			26690
145 			10485
145 			5446
145 			473
145 			8570
145 			17788
145 			21580
145 			15501
145 			18430
146 			112
146 			11026
146 			12163
146 			18235
146 			19421
146 			4527
146 			28495
147 			17728
147 			7541
147 			1029
147 			28118
147 			26136
147 			665
147 			13947
147 			26894
147 			5454
148 			26625
148 			29953
148 			11510
148 			12409
148 			8029
148 			22559
149 			11537
149 			24902
149 			27486
150 			20226
150 			24789
150 			9574
150 			11401
150 			3947
150 			18462
151 			26496
151 			27152
151 			21921
151 			9203
151 			868
151 			8388
151 			25112
151 			25337
151 			12618
151 			2107
151 			13308
152 			25892
152 			6485
152 			11210
152 			16158
152 			17343
152 			11711
153 			21059
154 			9236
154 			4564
154 			5719
154 			18859
154 			15100
154 			11677
154 			637
154 			15102
154 			1374
155 			28512
155 			3537
155 			15011
155 			22549
155 			8614
155 			8920
155 			4380
156 			4723
156 			29811
156 			16373
156 			3655
156 			21031
156 			5944
156 			8445
156 			415
157 			3331
157 			24051
157 			10202
157 			18543
158 			28130
158 			18532
158 			29156
158 			6565
158 			8391
158 			17705
158 			1930
158 			29051
159 			11840
159 			23490
159 			23076
159 			29492
159 			28085
159 			1254
159 			2504
160 			8512
160 			21891
160 			17669
160 			13125
160 			230
160 			5671
160 			4940
160 			7628
160 			14929
160 			5297
160 			15317
160 			15640
160 			27321
160 			26554
160 			1338
160 			13083
161 			19222
161 			20264
161 			17800
161 			9848
161 			475
161 			17820
161 			815
162 			17840
162 			26969
162 			1707
162 			4812
162 			9453
163 			27394
163 			2771
163 			3139
163 			15828
163 			9976
163 			6392
163 			3449
164 			10290
164 			24421
164 			16056
164 			6489
164 			2634
164 			22684
164 			19533
164 			15630
165 			10341
165 			1733
166 			29565
166 			22382
167 			9586
167 			2659
168 			6346
169 			11056
169 			15313
169 			18763
169 			17311
170 			4048
170 			16385
170 			7194
170 			29770
170 			2076
170 			16109
170 			430
170 			13886
171 			17473
171 			12306
171 			26579
172 			13298
172 			18807
172 			24313
172 			23689
172 			28891
172 			14364
172 			10990
173 			9041
173 			25779
173 			16021
173 			23516
173 			4431
174 			1424
174 			27445
174 			14296
174 			23145
174 			8011
174 			10364
175 			26434
175 			15762
175 			10418
175 			10930
175 			210
175 			10787
175 			820
175 			11524
175 			12121
175 			26330
176 			23090
176 			12115
176 			8869
176 			16839
176 			2377
176 			8810
176 			1535
177 			17844
177 			13924
177 			13510
177 			28935
177 			1577
177 			8380
177 			18798
178 			11491
178 			10996
178 			13031
178 			28951
178 			16842
179 			19521
179 			25606
179 			19294
180 			24899
180 			22820
180 			4599
180 			19849
180 			18378
180 			27979
180 			956
180 			17389
180 			22655
181 			12098
181 			3514
181 			12428
182 			17171
182 			5059
182 			15077
182 			20054
182 			28822
182 			16039
182 			5000
182 			19836
182 			5182
182 			111
183 			17539
183 			12460
183 			8060
183 			9023
184 			22179
184 			12662
184 			27448
184 			12520
184 			17160
184 			9545
185 			25504
185 			20897
185 			17169
185 			5124
185 			26821
185 			11832
186 			20720
186 			22754
186 			11956
186 			22439
186 			9559
186 			29545
186 			7274
186 			12396
187 			8784
187 			12736
187 			4400
187 			10003
187 			10649
187 			19562
187 			17179
187 			22909
187 			26463
187 			7167
188 			28786
188 			16260
188 			24136
188 			8394
188 			2155
188 			10956
188 			29436
188 			28829
188 			9791
189 			12887
189 			25483
189 			1598
189 			1519
190 			11329
190 			12546
190 			22214
190 			5882
191 			3728
191 			10417
191 			10610
191 			9972
191 			1222
191 			14345
191 			18299
191 			12396
192 			5920
192 			21713
192 			4502
192 			487
192 			17031
192 			2234
192 			3034
192 			4477
192 			11838
193 			16192
193 			1659
193 			11963
194 			22288
194 			16629
194 			19126
194 			15543
194 			10235
194 			15772
194 			6189
195 			993
195 			25508
195 			7272
195 			25113
195 			20537
196 			7792
196 			6403
196 			12312
196 			15417
196 			14057
196 			4639
197 			27793
197 			5460
197 			7287
197 			14489
197 			25514
197 			21567
197 			13887
198 			19105
198 			2835
198 			24517
198 			15542
198 			28839
198 			15901
199 			7728
199 			2837
199 			29383
199 			8139
200 			18913
200 			7820
200 			23231
201 			20560
201 			24070
201 			21434
201 			25434
201 			19035
202 			17858
202 			17444
202 			27396
202 			10231
202 			2104
202 			13947
203 			18609
204 			1248
204 			6065
204 			274
204 			11190
204 			22854
204 			24121
204 			17210
204 			19679
205 			19122
205 			611
205 			25891
205 			20948
205 			6838
205 			23287
205 			6938
205 			24139
205 			18639
206 			22144
206 			1857
206 			9683
206 			18580
206 			11240
206 			7401
206 			7001
206 			7756
206 			2365
206 			17727
206 			16751
207 			15689
207 			25919
208 			17873
208 			25464
208 			7533
208 			27727
209 			9328
209 			18400
209 			6225
209 			22162
209 			16935
209 			13864
209 			29612
209 			24460
209 			9981
209 			19039
210 			22000
210 			10727
210 			22008
210 			14377
210 			12234
210 			28413
210 			22799
210 			175
211 			22848
211 			27109
211 			5574
211 			23768
211 			4457
211 			18939
211 			1116
211 			21150
211 			15807
212 			3330
212 			21794
212 			14327
213 			23143
213 			17399
213 			15160
213 			20570
213 			16495
214 			13488
214 			29264
214 			22657
214 			131
214 			12212
214 			28024
214 			18573
215 			21113
215 			3049
215 			29257
215 			9467
216 			14864
216 			4340
216 			5958
216 			22188
216 			11197
216 			12990
216 			3326
217 			24272
217 			1611
217 			25789
217 			2190
218 			10112
218 			8626
218 			21619
218 			8901
218 			5470
219 			18850
219 			14723
219 			804
219 			18198
219 			7129
219 			20843
219 			3483
219 			29853
220 			5520
220 			7360
220 			1044
220 			9701
220 			4997
220 			10169
220 			17178
220 			24527
221 			7929
221 			6330
221 			11099
221 			16269
222 			24705
222 			4913
222 			22396
222 			9533
223 			21152
223 			5008
223 			15540
223 			5540
223 			18987
223 			6603
223 			22188
224 			22565
224 			11079
224 			5609
224 			21437
225 			5504
225 			6433
225 			4338
225 			18596
225 			8982
225 			13161
225 			24063
226 			2801
226 			28370
226 			28323
226 			23780
226 			9382
226 			15400
226 			17193
226 			15532
226 			9775
226 			27551
227 			22640
227 			3908
227 			12053
227 			26956
227 			27822
227 			5918
227 			13263
227 			6143
228 			24518
228 			29450
228 			16079
229 			20112
229 			23137
229 			20279
230 			1728
230 			160
230 			16273
230 			21105
230 			1585
230 			10498
230 			17812
230 			20118
230 			12315
230 			28059
231 			16064
231 			5777
231 			8818
231 			19651
231 			28901
231 			3366
231 			29384
231 			28010
231 			10603
231 			28287
232 			6091
233 			1538
233 			25176
233 			16426
233 			10412
233 			21934
233 			6991
234 			23512
234 			18856
234 			2617
234 			4026
234 			10143
235 			1668
235 			6330
236 			26389
236 			11879
236 			18791
236 			25132
236 			2286
237 			24453
237 			14917
237 			11786
237 			6939
238 			24721
238 			25252
238 			13399
238 			18250
238 			24813
239 			3632
239 			10769
239 			8313
239 			25802
239 			10667
239 			26107
239 			18155
239 			12973
239 			14287
239 			19247
240 			13568
240 			19169
240 			3201
240 			11555
240 			8309
240 			293
240 			13544
240 			74
241 			21076
241 			644
241 			3862
241 			6892
241 			590
242 			29809
242 			21746
242 			19380
242 			9940
242 			28806
242 			1927
242 			19177
242 			26121
243 			6224
243 			28273
243 			28610
243 			7315
243 			15493
243 			16934
243 			9976
243 			3801
243 			26411
243 			5661
244 			17379
244 			12692
244 			28581
244 			1382
244 			12342
244 			8535
244 			20120
244 			9049
244 			22827
244 			23420
245 			11908
245 			22150
245 			5254
245 			11175
245 			29737
245 			12333
245 			27504
245 			3954
245 			16052
245 			5493
245 			23894
245 			11836
245 			14462
245 			542
246 			10720
246 			1809
246 			1235
246 			11464
247 			23992
247 			8712
248 			2337
248 			3699
248 			17318
248 			2620
248 			25727
249 			6432
249 			25536
249 			7285
249 			18855
249 			1034
249 			24187
250 			12512
250 			28177
250 			24375
250 			13657
250 			13790
251 			10608
251 			14025
251 			9419
252 			15329
252 			23815
252 			28811
252 			8203
252 			7788
252 			20112
252 			28240
252 			2100
252 			18135
252 			16311
252 			10072
252 			21626
252 			18044
253 			4977
253 			21170
253 			28660
253 			710
253 			19526
253 			26183
253 			7674
253 			25517
253 			27902
254 			6384
254 			23457
254 			16279
254 			11320
254 			59
254 			15164
254 			3933
254 			5453
254 			15997
254 			8367
255 			27296
255 			27363
255 			24406
255 			29126
255 			25660
255 			27756
255 			27757
255 			28047
255 			26703
256 			15587
256 			16564
256 			5653
256 			1031
256 			27239
256 			27306
256 			24011
256 			23836
257 			4497
257 			18002
257 			26530
257 			4963
257 			26420
257 			15837
257 			15295
258 			21235
258 			10484
258 			22373
258 			7653
258 			17418
258 			14331
258 			29276
258 			21135
259 			20442
259 			10364
259 			3965
259 			15262
259 			12590
259 			24143
259 			23791
260 			5472
260 			18920
260 			1803
260 			26603
260 			3052
260 			18188
260 			29649
260 			11827
260 			26936
260 			4409
260 			8442
260 			17724
260 			16671
261 			16433
261 			29091
261 			7668
261 			21320
261 			21753
261 			7530
261 			20077
261 			11709
261 			26302
262 			22658
262 			20194
262 			18150
262 			20680
262 			7053
262 			14414
262 			5774
262 			5071
262 			8143
262 			23312
262 			3255
262 			11260
262 			14654
263 			22114
263 			12852
263 			20612
263 			26149
263 			19229
264 			7731
264 			3078
264 			6761
264 			7305
264 			7626
264 			4990
265 			2080
265 			10689
265 			7490
265 			5762
265 			6387
265 			8681
265 			20985
265 			9930
265 			17611
265 			15676
266 			22848
266 			24449
266 			25418
267 			10387
267 			11256
267 			19867
267 			10460
268 			23376
268 			19441
268 			3681
268 			12338
268 			25638
268 			14566
268 			10070
268 			8413
268 			703
269 			21440
269 			8864
269 			5233
269 			12836
269 			23
269 			5977
270 			8613
270 			1830
270 			7672
270 			20793
270 			3566
271 			13841
271 			15767
271 			27018
271 			9243
271 			27951
272 			13312
272 			21649
272 			9121
272 			19475
272 			19655
272 			13354
272 			572
272 			25725
273 			17702
273 			12504
273 			25705
273 			15258
273 			10378
273 			3756
274 			5426
274 			10162
274 			4211
274 			29797
274 			21978
274 			12700
274 			204
274 			25310
275 			24384
275 			3025
275 			7490
275 			14339
275 			17427
275 			21636
275 			19830
275 			14294
275 			29688
275 			10747
275 			10925
276 			9760
276 			11922
276 			11764
276 			22294
276 			4717
276 			3629
276 			11917
276 			20446
277 			15888
277 			12514
277 			15556
277 			11157
277 			19734
277 			4968
277 			13768
277 			16105
277 			23738
277 			12189
278 			27457
278 			24099
278 			23667
278 			9316
278 			10228
278 			29030
278 			1802
278 			19178
278 			26732
278 			21598
278 			12335
278 			21439
279 			29458
279 			2707
279 			15398
279 			27719
279 			24714
279 			4363
280 			20848
280 			2257
280 			3442
280 			15507
280 			18068
280 			6645
280 			6984
280 			2123
281 			25188
281 			12726
281 			11710
281 			25534
282 			28675
282 			1396
282 			14950
282 			20344
282 			18265
282 			29375
283 			28992
283 			16130
283 			14982
283 			7195
283 			16732
284 			1777
284 			22113
284 			28517
284 			24905
284 			29406
284 			1199
285 			16289
285 			21186
285 			16564
285 			12518
285 			7510
285 			23895
285 			5853
285 			22718
286 			22796
286 			20526
287 			4657
287 			11874
287 			11667
287 			7908
287 			8744
287 			13739
287 			4844
287 			15566
287 			1551
287 			7647
288 			19680
288 			4257
288 			21861
288 			24261
288 			953
288 			22588
288 			10396
289 			17873
289 			13380
289 			356
289 			24231
289 			23595
289 			29468
289 			9180
289 			2396
289 			3341
290 			17443
290 			18227
290 			15492
290 			29268
290 			25257
290 			26570
290 			13950
291 			9520
291 			4037
291 			14951
291 			11832
291 			17417
292 			10611
292 			28387
292 			10694
292 			26925
293 			240
293 			26257
293 			15506
293 			4580
293 			8868
293 			24023
293 			1159
293 			11975
293 			4696
293 			28361
293 			8363
294 			21579
294 			19981
294 			18255
295 			16934
295 			8488
295 			5721
296 			19593
297 			24721
297 			8179
297 			7172
297 			7768
297 			4824
297 			12504
297 			24329
297 			25067
297 			25771
297 			13836
297 			2909
297 			8895
298 			2000
298 			27681
298 			10969
298 			29485
298 			24574
299 			28163
299 			23683
299 			7903
300 			24770
300 			22968
300 			13135
301 			9348
301 			916
301 			29972
301 			18040
301 			24458
302 			24004
302 			20501
302 			9130
302 			9418
302 			3659
302 			2781
302 			6943
303 			29251
303 			2067
303 			10692
303 			12053
304 			1476
305 			20913
305 			13923
305 			7303
305 			22638
305 			18846
305 			14127
306 			9138
306 			21492
306 			15111
306 			11291
306 			15197
306 			15039
306 			2495
307 			23667
307 			18820
307 			10682
307 			9035
307 			28414
308 			18548
308 			8070
308 			14905
308 			18799
309 			5441
309 			23889
309 			25818
309 			7290
309 			13532
309 			1294
310 			29008
310 			19169
310 			28794
310 			8525
310 			510
311 			10241
311 			6422
311 			18953
311 			1434
311 			23402
311 			12668
311 			3967
311 			2655
312 			21600
312 			7619
312 			13428
312 			1528
312 			8762
312 			9884
312 			14508
312 			3935
313 			17600
313 			7108
313 			21669
313 			15141
313 			28391
313 			29095
313 			10316
313 			15565
313 			12759
313 			8440
313 			21339
313 			19228
313 			12637
314 			21699
314 			19460
314 			16039
314 			8408
314 			5372
314 			20525
314 			13950
315 			14354
315 			25101
315 			24910
315 			26222
316 			10480
316 			11331
316 			21060
316 			23816
316 			19546
316 			26796
316 			6141
316 			7823
316 			26767
316 			9871
317 			18112
317 			18001
317 			3074
317 			27074
317 			19461
317 			12422
317 			5676
317 			25053
317 			14829
317 			4943
318 			12610
318 			15252
318 			28408
318 			23833
318 			19981
319 			25169
319 			3122
319 			16531
319 			531
319 			6452
319 			17862
319 			24507
319 			28638
319 			20350
319 			23455
320 			16640
320 			9428
320 			21544
320 			5209
320 			29130
320 			16702
320 			24542
321 			11009
321 			6693
321 			23672
321 			26557
321 			1950
322 			8304
322 			6134
322 			4440
322 			15
323 			17779
323 			917
323 			8918
323 			9866
324 			6272
324 			3938
324 			24178
324 			5170
324 			5027
324 			4004
324 			12519
324 			2299
324 			3053
324 			3726
325 			7088
325 			19793
325 			23635
325 			5636
325 			11477
325 			2743
325 			9768
325 			14782
325 			10542
325 			23007
326 			6385
326 			3762
326 			14947
326 			23223
326 			25881
326 			6011
326 			20860
326 			21884
327 			9042
327 			26217
327 			24554
327 			7788
327 			24396
327 			10428
327 			3439
328 			7441
328 			25954
328 			11507
328 			1572
328 			17974
328 			13094
328 			17815
328 			16589
329 			13010
329 			27700
329 			8215
329 			6681
329 			5689
329 			15386
329 			21514
329 			5643
329 			12463
330 			19330
330 			950
330 			27175
330 			5161
330 			14075
330 			29246
330 			16094
331 			9222
331 			8550
331 			5766
332 			4642
332 			5685
332 			25670
332 			21928
332 			9704
332 			28729
333 			5476
333 			19749
333 			27128
333 			29385
333 			11210
333 			16732
334 			387
334 			17029
334 			2053
334 			20150
334 			10296
335 			28292
335 			21093
335 			29782
335 			22984
335 			16104
335 			15209
335 			25660
335 			28191
336 			18306
336 			27282
336 			18356
336 			8697
336 			15711
336 			14175
337 			12801
337 			3874
337 			9011
337 			13877
337 			11480
337 			10909
337 			28301
338 			5572
338 			8613
338 			18489
338 			29338
338 			14589
338 			17869
338 			11055
339 			14676
339 			7543
339 			27000
339 			2524
339 			11020
339 			8334
340 			24456
340 			10794
340 			19787
341 			3106
341 			660
341 			3047
341 			3372
342 			2433
342 			1714
342 			25444
342 			4948
342 			25781
342 			22613
342 			19383
342 			25611
342 			19053
342 			27278
343 			10081
343 			22482
343 			8485
343 			10117
343 			25322
343 			22701
343 			10894
344 			10896
344 			24549
344 			13622
344 			13639
344 			10631
344 			9454
345 			9080
345 			17625
345 			22845
345 			8383
346 			21794
346 			11300
346 			839
346 			12490
346 			9227
346 			9359
347 			26928
347 			5073
347 			14787
347 			10182
347 			11832
347 			28457
347 			20603
347 			19883
347 			18575
348 			25328
348 			16368
348 			10721
348 			27078
348 			10215
348 			20442
348 			26685
348 			6733
348 			27437
349 			12432
349 			22737
349 			25413
349 			20886
349 			6203
349 			3036
350 			16944
350 			1682
350 			8488
350 			27656
350 			11657
350 			13598
350 			19391
351 			16160
351 			12064
